themeID,themeName,themeDescription,themeSource,themeBaseDate,isActive,isMain,insertTime,updateTime
2455,"种植业","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2457,"农业综合","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2458,"畜禽养殖","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2465,"石油化工","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2466,"化学原料","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2469,"塑料","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2471,"工业金属","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2472,"餐饮","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2479,"基础建设","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2480,"计算机应用","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2482,"电机","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2484,"汽车零部件","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2488,"通用设备","来自申万行业分类",5,"2014-08-31",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2489,"化学制药","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2493,"航天装备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2496,"船舶制造","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2497,"汽车整车","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2498,"互联网传媒","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2499,"汽车服务","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2502,"元件","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2504,"电子制造","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2509,"贸易","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2511,"造纸","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2518,"景点","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2520,"酒店","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2521,"计算机设备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2522,"营销传媒","来自申万行业分类",5,"2014-08-31",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2537,"农药","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2553,"普钢","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2556,"锂","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2566,"化学工程","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2574,"光伏设备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2575,"风电设备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2577,"火电设备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2578,"储能设备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2594,"环保设备","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2602,"半导体材料","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2612,"彩电","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2620,"棉纺","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2623,"辅料","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2635,"热电","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2637,"多业态零售","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-16 13:09:47","2016-05-03 09:15:12"
2653,"上海国际金融中心建设",,1,"2016-02-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:12"
2664,"硝化棉",,1,"2016-02-15",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:12"
2683,"国际航空",,1,"2016-02-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2684,"马铃薯",,1,"2016-03-26",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2690,"创业板",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2708,"互联网大数据",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2709,"融合通信",,1,"2016-03-30",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2711,"地产中介",,1,"2016-03-18",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2725,"装饰园林",,1,"2014-11-24",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2726,"毛纺织",,1,"2016-03-15",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2744,"金融参股",,1,"2015-06-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2749,"精选指数",,1,"2015-03-18",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2757,"深圳本地",,1,"2015-12-02",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2761,"超大盘",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2762,"基金重仓",,1,"2015-12-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2770,"资产注入","资产注入通常是指上市公司的控股股东把自家的优质的资产注入到上市公司里面去，以有效改善上市公司的资产质量，进而提高上市公司的盈利能力与股价，从而达到控股股东与中小股东“双赢”的目的",1,"2015-12-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2773,"溴素",,1,"2016-02-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2780,"工业4.0板块",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2791,"3D打印",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2798,"甲型流感",,1,"2016-03-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2800,"锂电池",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2802,"民营银行",,1,"2016-03-26",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2808,"水域改革",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2809,"土地流转",,1,"2016-03-27",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2810,"网络安全",,1,"2016-03-26",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2811,"网络游戏",,1,"2016-03-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2819,"互联网金融",,1,"2016-02-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2820,"在线旅游","依托互联网，以满足旅游消费者信息查询、产品预定及服务评价为核心目的，囊括了包括航空公司、酒店、景区、租车公司、海内外旅游局等旅游服务供应商及搜索引擎、OTA、电信运营商、旅游资讯及社区网站等",1,"2016-03-05",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2821,"食品安全",,1,"2016-03-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2824,"丝绸之路",,1,"2016-03-09",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2826,"特斯拉",,1,"2016-03-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2828,"信息安全",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2829,"油气改革",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2835,"广东自贸",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2836,"上海自贸",,1,"2015-04-27",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2839,"聚氨酯","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2840,"风沙治理",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2845,"智能交通",,1,"2016-02-27",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2846,"安防服务",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2855,"节能环保",,1,"2016-03-30",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2858,"自贸区",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2861,"金融改革",,1,"2016-02-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2863,"海工装备",,1,"2016-04-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2864,"太阳能",,1,"2016-02-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2866,"水利建设",,1,"2015-12-02",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2867,"核电核能",,1,"2016-02-20",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2872,"参股金融",,1,"2015-06-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2875,"军工航天",,1,"2015-03-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2876,"迪士尼",,1,"2016-04-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2878,"铁路基建",,1,"2016-03-11",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2879,"新能源",,1,"2016-03-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2885,"LED","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2887,"海洋经济",,1,"2016-04-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2889,"化工原料",,1,"2015-03-20",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2891,"煤化工",,1,"2016-04-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2898,"新材料",,1,"2016-02-27",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2903,"中字头",,1,"2016-02-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2911,"国产软件",,1,"2016-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2912,"小金属",,1,"2016-02-07",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2923,"国企改革",,1,"2016-04-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:13"
2930,"电力改革",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2933,"金砖银行","金砖银行",3,"2013-12-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2936,"央企改革",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2938,"粤港澳","",3,"2014-07-30",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2942,"泽熙系",,1,"2015-03-26",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2946,"高标准农田建设",,1,"2016-02-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2956,"煤制烯烃",,1,"2016-04-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2962,"钛合金",,1,"2016-03-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2971,"海外工程",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
2975,"大蒜",,1,"2016-03-21",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
3005,"空气质量监测",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
3008,"海洋旅游",,1,"2016-03-18",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
3020,"洗碗机",,1,"2016-03-30",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
3033,"征信",,1,"2016-03-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
4183,"新上海",,1,"2016-03-15",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
4187,"指数权重",,1,"2015-03-20",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
4207,"送转除权",,1,"2015-03-20",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5012,"林业改革",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5053,"类稀土",,1,"2016-03-27",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5103,"正负电子对撞机",,1,"2016-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5118,"民办教育",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5133,"金纳米",,1,"2016-04-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5144,"电子车牌",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5160,"浙江国企",,1,"2016-04-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:14"
5262,"AR技术",,1,"2016-03-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5279,"股神",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5281,"智能钢琴",,1,"2016-04-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5282,"信息化",,1,"2016-03-05",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5314,"农资电商",,1,"2016-03-02",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5315,"填权",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5323,"数据存储",,1,"2016-03-27",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5336,"智能表",,1,"2016-03-21",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5344,"龙头股太阳能",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5352,"稀缺煤",,1,"2016-03-17",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5387,"调味品",,1,"2016-03-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5402,"分散染料",,1,"2016-03-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:15"
5449,"维生素涨价",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5459,"贵金属",,1,"2016-03-12",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5463,"元器件",,1,"2016-03-02",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5512,"北京冬奥会",,1,"2016-03-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5535,"壳资源",,1,"2016-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5541,"鸡尾酒",,1,"2016-04-03",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5550,"公路建设",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5568,"豆粕",,1,"2016-02-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5569,"医保",,1,"2016-03-14",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5571,"大上海",,1,"2016-03-26",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5577,"好莱坞",,1,"2016-03-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5613,"钨价上涨",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5628,"机床制造",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5668,"油价上调",,1,"2016-02-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5669,"燃油",,1,"2016-02-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5682,"国足",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5696,"四大行",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5704,"业绩预增",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:16"
5740,"央企",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
5743,"药店",,1,"2016-02-17",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
5744,"服务外包",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119832,"3G",,1,"2016-01-30",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119837,"4G板块",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119853,"iPhone5",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119863,"LED照明",,1,"2016-02-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119866,"LED行业",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119869,"NFC支付",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119872,"OTT",,1,"2016-03-15",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119873,"P2P网贷",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119876,"PVC",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119886,"WIFI",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119889,"丁二烯",,1,"2016-03-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119893,"三季报",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119895,"三星手机",,1,"2016-02-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119896,"三沙",,1,"2016-03-12",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119904,"上海金融创新",,1,"2016-02-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119905,"专业工程","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119912,"东北振兴",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119914,"东盟","东南亚国家联盟(Association of Southeast Asian Nations)，简称东盟(ASEAN)。成员国有印度尼西亚、马来西亚、菲律宾、新加坡、泰国、文莱、越南、老挝、缅甸和柬埔寨",2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119916,"两会",,1,"2016-02-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119919,"两桶油改革",,1,"2015-06-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119921,"中医",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119922,"中医药",,1,"2016-02-20",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119924,"中国特斯拉",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119927,"中报",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119928,"中报预增",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119929,"中报高送转",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119933,"中澳自贸",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119938,"中证500",,1,"2016-02-08",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119942,"乙二醇",,1,"2016-03-09",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119943,"乙肝",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119946,"乳品","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119947,"二套房贷",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119948,"二孩",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119949,"二手车",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119952,"二胎",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119955,"云服务",,1,"2016-03-26",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119956,"云计算机",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119959,"互联网保险",,1,"2016-03-12",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119961,"互联网电视",,1,"2016-02-22",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119964,"产业互联网",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119968,"人工角膜",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119971,"人脸识别",,1,"2016-04-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119975,"伟哥",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119979,"低碳",,1,"2016-03-07",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119983,"体外诊断",,1,"2016-03-12",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119984,"体育文化",,1,"2014-11-29",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119990,"保定",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119992,"信息消费",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119993,"假日",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119994,"健康服务",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119995,"储能",,1,"2016-04-01",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
119999,"光热",,1,"2015-01-13",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120001,"光纤","未来传输网络的最终目标，是构建全光网络，即在接入网、城域网、骨干网完全实现“光纤传输代替铜线传输”",1,"2016-03-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120002,"光通信","光通信就是以光波为载波的通信方式。未来传输网络的最终目标，是构建全光网络，即在接入网、城域网、骨干网完全实现“光纤传输代替铜线传输”",1,"2016-03-23",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120005,"免疫治疗",,1,"2015-11-19",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120007,"全息",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120011,"公立医院改革",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120013,"养殖业",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120016,"养老服务","随着国家加强养老服务业的政策支持力度，财政、金融、用地、税费、人才、技术及服务等相关配套政策有望逐一完善落实，这将直接拉动养老相关行业，带动养老医疗、家庭用品、养老地产及养老服务等领域的发展",2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120020,"内燃机","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120021,"再生资源",,1,"2016-03-31",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120023,"军民融合",,1,"2016-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120027,"农场",,2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120031,"农村金融",,1,"2016-03-21",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120033,"冬奥会",,1,"2016-03-10",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120034,"冬虫夏草",,1,"2016-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120035,"冰箱","来自申万行业分类",5,"2011-05-28",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
120036,"冷链","冷链物流泛指冷藏冷冻类食品在生产、贮藏运输、销售，到消费前的各个环节中始终处于规定的低温环境下，以保证食品质量，减少食品损耗的一项系统工程。",2,"2015-03-25",1,1,"2014-12-10 18:09:46","2016-05-03 09:15:17"
